,,price,price,price,power,power,power,mileage,mileage,mileage,fuelConsumption,fuelConsumption,fuelConsumption,age,age,age
,,mean,min,max,mean,min,max,mean,min,max,mean,min,max,mean,min,max
Volkswagen,e-Golf,23868.934579439254,14990,28700,130.25531914893617,116.0,137.0,54366.48598130841,8797.0,148776.0,,,,4.102803738317757,2,8
Volkswagen,e-up!,22405.4192139738,6990,28450,82.76960784313725,82.0,84.0,10926.49344978166,1.0,141522.0,,,,2.0262008733624453,0,9
Volkswagen,up!,10799.340868530637,2750,27290,65.71920887024274,5.0,117.0,53569.33283759667,0.0,259173.0,4.538200533739887,2.9,96.0,4.481261154074955,0,11
Volvo,360,4400.0,4400,4400,114.0,114.0,114.0,310000.0,310000.0,310000.0,3.8,3.8,3.8,12.0,12,12
Volvo,C30,6250.066666666667,900,17900,123.72727272727273,101.0,230.0,176023.24705882353,1.0,374500.0,5.777619047619028,3.6,9.4,12.905882352941177,8,16
Volvo,C40,57239.72,49040,67995,343.4166666666667,204.0,408.0,2465.684210526316,0.0,8010.0,,,,0.28,0,1
Volvo,C70,10997.355029585799,2498,26444,175.92215568862275,136.0,245.0,169451.4378698225,32500.0,354666.0,8.39261744966444,4.6,11.2,15.183431952662723,8,22
Volvo,Others,36812.555555555555,13450,64890,256.75,145.0,408.0,72325.05555555556,1500.0,430000.0,6.622222222222223,5.3,8.9,5.611111111111111,0,22
Volvo,S40,4756.96178343949,600,12990,131.5859872611465,101.0,222.0,188074.1464968153,35000.0,395526.0,7.070289855072457,3.8,9.5,16.261146496815286,10,22
Volvo,S60,24744.153110047846,690,64950,187.94471153846155,88.0,407.0,102505.92446043165,0.0,502459.0,6.022454672245462,1.5,14.0,6.8971291866028706,0,22
Volvo,S60 Cross Country,21408.125,18500,26690,180.0,150.0,190.0,115873.375,22500.0,152930.0,4.825,4.2,5.7,5.625,4,7
Volvo,S70,2926.6666666666665,1290,3950,140.33333333333334,140.0,141.0,307136.3333333333,235820.0,407602.0,8.6,8.6,8.6,22.0,22,22
Volvo,S80,9980.125748502995,590,44750,187.62275449101796,109.0,315.0,192285.2874251497,22000.0,520787.0,7.558571428571426,1.5,12.1,14.017964071856287,6,22
Volvo,S90,37187.490196078434,15500,83279,224.3954802259887,88.0,455.0,64657.19047619047,0.0,400000.0,4.855633802816912,0.8,9.0,3.3753501400560224,0,6
Volvo,V40,15506.869134170522,480,30950,130.75830013280213,1.0,254.0,105484.41308658295,291.0,531801.0,4.509399075500773,3.0,89.0,5.975545274289491,2,22
Volvo,V40 Cross Country,17262.70394736842,7950,28900,135.15350877192984,114.0,256.0,99595.62719298246,2358.0,450600.0,4.348379052369067,3.6,8.3,5.559210526315789,2,10
Volvo,V50,5068.015197568389,990,12940,131.6880733944954,101.0,250.0,224753.6291793313,20000.0,498617.0,6.2554006968641,3.5,10.2,14.082066869300911,9,18
Volvo,V60,27566.189606171334,5450,64890,177.55569358178053,110.0,405.0,85946.73722926032,6.0,440033.0,4.959022556391048,0.0,10.2,4.278928136419001,0,12
Volvo,V60 Cross Country,34015.10344827586,11900,65890,188.56896551724137,110.0,254.0,71423.88392857143,1.0,289380.0,5.30064724919094,4.0,9.0,3.353448275862069,0,11
Volvo,V70,9053.0,495,29900,172.564,109.0,305.0,255772.17880794703,52890.0,3008000.0,7.366141732283465,4.1,13.4,13.57615894039735,0,22
Volvo,V90,40136.17543859649,16999,81420,218.20923076923077,140.0,408.0,64241.46177370031,1.0,400000.0,4.931524789522932,0.9,8.0,3.203661327231121,0,6
Volvo,V90 Cross Country,42757.548484848485,19900,69990,214.9878048780488,140.0,310.0,68178.52515723271,1.0,366000.0,5.689743589743577,4.8,7.8,3.036363636363636,0,5
Volvo,XC40,35173.876923076925,19950,69575,163.16308539944905,95.0,408.0,42572.19855832241,0.0,201933.0,5.526960466623499,0.0,14.0,1.978021978021978,0,4
Volvo,XC60,33228.13094857873,6900,86272,197.5891423064568,136.0,455.0,84994.76215334421,1.0,468395.0,5.471368340360235,1.0,15.3,4.595336953050143,0,14
Volvo,XC70,13392.86976744186,1990,36900,189.9158878504673,135.0,305.0,239233.0046511628,73500.0,527468.0,7.719774011299433,4.5,73.0,12.334883720930232,6,21
Volvo,XC90,47189.15568544102,2900,95900,253.92057363485935,1.0,455.0,97079.28486486487,1.0,540000.0,5.967703045685297,1.2,17.7,5.331562167906482,0,20
